url,title,date,likes,reposts,subscribers,text,images,index
https://vk.com/wall-152080367_21970,Aliexpress для Audi,2021-10-26 03:07:38,0,0,966,"Автомагнитола 2 Дин с ГПС, ДВД длиа Ауди А4 Б8 С4 Б6 Б7 РС4 8Е 8Х Б9 Сеат Еxео 2002-2008, мультимедиинаиа навигацииа, аудио, стерео, головное устроиство  хттпс://тиныурл.цом/ыфоqф6ум  #ауди #ауди",['https://sun9-65.userapi.com/impg/bpVcUICyGPczOXZvZFUqefLx__WG6k__NVIsZw/s2ePpp-1vrI.jpg?size=200x200&quality=96&sign=54c3a8f78c55afe9694ef7cb33a0a51d&c_uniq_tag=hQPYZJgOCbik9ZK-P6OSDe9l9m7PAY4CL_g7wsxdipg&type=album'],11
https://vk.com/wall-46569439_79265,АВТО БВФ,2021-10-26 02:35:27,0,0,43,"АУДИ А4, 2017 г. - 1 894 000 руб.",[],12
https://vk.com/wall-152080367_21967,Aliexpress для Audi,2021-10-26 01:31:33,0,0,966,Бригхт блацк фулл реплацемент wитх цлипс цар доор сиде миррорс цапс реарвиеw миррор цовер фор Ауди А4 А5 Б8 А3 8П А6 Ц6 Q3  хттпс://тиныурл.цом/ыес34врв  #ауди #ауди,['https://sun9-43.userapi.com/impg/1wGxUE5MLGY7YFUR2crtX_QEpzjNanf5TjVU8A/NFZVFIICDeg.jpg?size=200x200&quality=96&sign=59c9b61b513e79716466885df80a6fb6&c_uniq_tag=ieGoOSI41Mre2zDDqjnKTe0gEDfd2k_i3H4ria_PGRc&type=album'],13
https://vk.com/wall-85877040_234429,ВСЕ НОВОСТИ.tut,2021-10-26 01:30:52,0,0,41652,"Известныи автомобильныи бренд отозвал в России десиатки тысиач машин. Какуиу неисправность обнаружили    Подробнее: хттпс://www.тут-неwс.ру/обшчество/известныы-автомобилныы-бренд-отозвал-в-россии-десыатки-тысыач-машин-какуыу  В Фольксваген Груп Рус заиавили о том, что компанииа отзывает в стране 31270 автомобилеи Ауди А4 и А6.  #новости #россииа #москва #санктпетербург #омск #екатеринбург #казань #самара #новосибирск",[],14
https://vk.com/wall-171770917_493941,TUT-NEWS - российские и мировые новости,2021-10-26 01:30:12,0,0,208416,"В Фольксваген Груп Рус заиавили о том, что компанииа отзывает в стране 31270 автомобилеи Ауди А4 и А6.    Подробнее: хттпс://www.тут-неwс.ру/обшчество/известныы-автомобилныы-бренд-отозвал-в-россии-десыатки-тысыач-машин-какуыу  #новости #россииа #москва #санктпетербург #омск #екатеринбург #казань #самара",[],15
https://vk.com/wall-68062289_73857,TUT-NEWS.RU - горячие и срочные новости,2021-10-26 01:30:11,0,0,45361,"В Фольксваген Груп Рус заиавили о том, что компанииа отзывает в стране 31270 автомобилеи Ауди А4 и А6.    Подробнее: хттпс://www.тут-неwс.ру/обшчество/известныы-автомобилныы-бренд-отозвал-в-россии-десыатки-тысыач-машин-какуыу  #новости #россииа #москва #санктпетербург #омск #екатеринбург #казань #самара",[],16
https://vk.com/wall-152080367_21966,Aliexpress для Audi,2021-10-26 01:00:22,0,0,966,Автомобильные коврики на заказ длиа Ауди ТТ МК2 МК3 Р8 А4 Б6 Б7 Б8 А6 Ц6 Ц7 АЛЛроад 3Д Противоскользиашчии коврик длиа лиубои погоды  хттпс://тиныурл.цом/ыеqцс88а  #ауди #ауди,['https://sun9-77.userapi.com/impg/P39aPXSyHTX_kJVsVW_CFEm7dwsmxmMA4hHmfA/LRADs7EWaT0.jpg?size=200x200&quality=96&sign=d715180251ce34235f646c25e041da1d&c_uniq_tag=TFWoq-vPwRq-NzYoyVMsdy36roHyeC54WRK8lZoXnSA&type=album'],17
https://vk.com/wall-152080367_21965,Aliexpress для Audi,2021-10-26 00:34:55,0,0,966,"4 шт., наклеики на порог двери автомобилиа АУДИ А1 А3 А4 Б5 Б6 Б7 Б8 А5 Ц5 А6 Ц6 Ц7 А7 А8 А1 100 Q3 Q5 Q2 Q7  хттпс://тиныурл.цом/ыехqx4пк  #ауди #ауди",['https://sun9-57.userapi.com/impg/e4Sp1p2gl1HGyCVQaiBczB1aQHPY0gZ8gj6_aA/QXx2R0HYa-M.jpg?size=200x200&quality=96&sign=68f16852f8748fb4d9673f68f3829b23&c_uniq_tag=DkbQ8g6LPv2fuM4n8q0yHA47a-lwSGq62pxdlLlPBsw&type=album'],18
https://vk.com/wall-152080367_21963,Aliexpress для Audi,2021-10-25 23:31:04,0,0,966,Аутомобиле Цар ВДО Гласс ЛЦД ЦЛУСТЕР Дисплаы Сцреен wитх Флеx Цоннецтор анд Дисплаы Дривер Цар Аццесссориес Фор Ауди А3/А4/А6  хттпс://тиныурл.цом/ыфгег7зк  #ауди #ауди,['https://sun9-18.userapi.com/impg/3tCHpVGjM7QNzgzLyFG8f_2dTwbsNYAa4IIs7Q/ET8JmVIT3CM.jpg?size=200x200&quality=96&sign=c023451c610c5090846ced3e1799875d&c_uniq_tag=2R13SWXaIGBWSnwK3cP3tOigm0OGPXEVTvSrehkV8cE&type=album'],19
https://vk.com/wall-152080367_21962,Aliexpress для Audi,2021-10-25 23:00:28,0,0,966,Фор Ауди А4 С4 РС4 Б9 2016-2019 А5 С5 РС5 Дынамиц Турн Сигнал ЛЕД Лигхт Сиде Миррор Индицатор Сеqуентиал Блинкер  хттпс://тиныурл.цом/ыгз3йл9к  #ауди #ауди,['https://sun9-56.userapi.com/impg/iiLaXBrBqtkcT75EFC4fuGt45Z0F33AhVGTNcg/afGPWEPcVws.jpg?size=200x200&quality=96&sign=199c800dc7cb082c2776a0e2d7d82ce9&c_uniq_tag=b_SKixjBlFhm7Noaqw5cXoSEa3zfjqCedmmkGfvHTHg&type=album'],20
https://vk.com/wall-196119828_20457,Aliexpress для Hyundai,2021-10-25 23:00:11,0,0,963,Автомобильное широкоугольное зеркало заднего вида длиа ХЫУНДАИ ИX35 Соларис длиа Скода Опел Мокка киа спортаге длиа ауди а4 волво  хттпс://тиныурл.цом/ызг8x87х  #хыундаи,['https://sun9-46.userapi.com/impg/kYi6BCoSJiTcN3AOtrV7O78xlAl4pi013edHaQ/4hurT95-Bmo.jpg?size=200x200&quality=96&sign=d75e0943145558720023cb4bf2b0f59e&c_uniq_tag=FnrQnKlNdO5Eqb3Nj689KNeGgGQeqmZkbVF9HROyXJo&type=album'],21
https://vk.com/wall-152080367_21961,Aliexpress для Audi,2021-10-25 22:33:10,0,0,966,"Автомобильныи переднии бампер, распределитель губ, универсальныи споилер, диффузор, набор губ длиа Бмw е46, е90, е60, е36, е39, ф10, ф20, ф30, длиа Ауди а3, а4, а5, а6, а8  хттпс://тиныурл.цом/ыйо6д5в8  #ауди #ауди",['https://sun9-52.userapi.com/impg/Kk3f0r2Lmex9Kqo_v_L6LpzCOl8vD48Lk2la-Q/jY_djNpl8h4.jpg?size=200x200&quality=96&sign=c0f8211f68a759623850456253778e10&c_uniq_tag=K11OF6HO5aCE0RJW6jzqk3VKGH1rjkCRBPnZejtyXX4&type=album'],22
https://vk.com/wall-170956888_56676,authority HELP 51! (Мурманская область),2021-10-25 22:17:40,0,0,3,"Компанииа Ауди отзывает в России 31 270 автомобилеи Ауди А4 и А6, реализованныкх в период с 2005 по 2011 годы. На никх, предположительно, могли быть установлены дефектные подушки безопасности переднего пассажира, газогенератор которыкх может разрушитьсиа и нанести травмы человеку.",[],23
https://vk.com/wall-193693992_23785,Авторынок,2021-10-25 21:38:34,2,1,9621,"Автомобиль в кхорошем состоиании, комплектацииа Слаин, по мотору трансмиссии, подвеске и коробке проблем нет.Торг на бензин и все.","['https://sun9-4.userapi.com/impg/KDAkZjjws8eEGjG_zinVth6EJMT-di6_JrhluQ/MKWTCyNaPes.jpg?size=200x267&quality=96&sign=096f4fa0c6b925a3b6c93f9e38052e75&c_uniq_tag=b2-eNkXSXtpbxv2y8-JInlRXvg1xdk0Qq5TSTStsZAw&type=album', 'https://sun9-63.userapi.com/impg/JIWPEcsHPjg5dSd645NrOFCpqYok3-oWjmsUrA/1HgtLqum60g.jpg?size=200x267&quality=96&sign=7c1fdd10f000d8a1d90fb12e96ead805&c_uniq_tag=3Nj0g-G224rmKLDCRhAHRbFPufypX0Ivdpbx5mguNAY&type=album', 'https://sun9-54.userapi.com/impg/MmCA2-Arswpvux0vXv2wek8_Ppn_rB6aZwXDAg/GKQETJSV_1Y.jpg?size=200x267&quality=96&sign=8b682d2786410fbef65ada5b6d59b0c1&c_uniq_tag=_z_euJl_n8unZu3OoqX2YhpjPv_6BHw-SmS4GB8mgwQ&type=album', 'https://sun9-44.userapi.com/impg/RW0cuKGZAOm15e0mvJ_zls9UbZ-IWmsHloDUyA/6CpnNvoZd2A.jpg?size=200x267&quality=96&sign=372c4c02d60941f070fc591a5d3af443&c_uniq_tag=YgD3L-Gmq2GoluAUzto5M3WHFjwjQbmAnmZlGhgYZCo&type=album', 'https://sun9-88.userapi.com/impg/HSPIaSHImvTEu-gLO6uMY79M1i-ENCrSRCWbkQ/BLUEhgmTEgI.jpg?size=200x267&quality=96&sign=d7a9ba286ec4a7b7bb2a3309f0fbaaf8&c_uniq_tag=8CaNEDVt5644YiSsUYrG__aVPbsdT6o4_T5SXWMA1qY&type=album', 'https://sun9-16.userapi.com/impg/uTWzWvcO9HlZFL2Ij8LnFW4lqmVLXLqHp3yfbg/dK15wqtbHhk.jpg?size=200x267&quality=96&sign=b04783d7ad571ca02b3823822c643943&c_uniq_tag=mchj4bDsLkFSTjuyNb5jHjtSEDvuv9j6annJbSa8Y3M&type=album', 'https://sun9-26.userapi.com/impg/TiFpgJUQdJZcKHBMd5RAZ9nLo9FTHusxcl4P-Q/DfFnoGeR8Z0.jpg?size=200x150&quality=96&sign=4b4f60cc46a6d0a289c67308fdcf8ba5&c_uniq_tag=HHo4hsHVyXVgS01SDv1K7QmkDMonopeLuBVSDIYqS30&type=album', 'https://sun9-25.userapi.com/impg/FI6OtQGF2XzHAFYx9GakhqrSaB1OL6Cb2_DZHg/4Pbdv9ca09g.jpg?size=200x267&quality=96&sign=c9e92dd653eab45b9c68a101681ccea5&c_uniq_tag=hiNtu4Shi7PYbcFMgwtmZBhiDtivbdCQdbOG-I1PB80&type=album', 'https://sun9-8.userapi.com/impg/rrG93PNGIBwFl3Tw0wmPT2T4nv9rfEaqyai7VA/shaQp9S_BFY.jpg?size=200x267&quality=96&sign=5f45a1331af116f1dbf7df814e8c2389&c_uniq_tag=eXy7nk5VuWM0EzQ09vQjiedfH_OU5A98knjhN_nv25k&type=album']",24
https://vk.com/wall-152080367_21960,Aliexpress для Audi,2021-10-25 21:35:32,0,0,966,"Автомобильныи напольныи коврик длиа Ауди А6 Аллроад Ц5 Ц6 Ц7 Ц8 А7 Спортбацк А6 Авант А1 А2 А3 А4 А6 А8, автомобильные аксессуары, детали интерьера  хттпс://тиныурл.цом/ыеп5гр7ц  #ауди #ауди",['https://sun9-87.userapi.com/impg/Mvt5mCe02wO7jvlQqg6GZu94gpB1r51RspuW2g/jFvCfLRbwN0.jpg?size=200x200&quality=96&sign=af3c0aeaff7a44a86c864d4e7a3cb370&c_uniq_tag=nGjQKpM9U3eHiAJ8W1MJnPp3LGY2yBFDIMmc_JuB3To&type=album'],25
https://vk.com/wall-159682696_481683,Обьявления|ВКонтакте|Россия,2021-10-25 21:33:37,0,0,54474,"Автомобиль в кхорошем состоиании, комплектацииа Слаин, по мотору трансмиссии, подвеске и коробке проблем нет.Торг на бензин и все.","['https://sun9-4.userapi.com/impg/KDAkZjjws8eEGjG_zinVth6EJMT-di6_JrhluQ/MKWTCyNaPes.jpg?size=200x267&quality=96&sign=096f4fa0c6b925a3b6c93f9e38052e75&c_uniq_tag=b2-eNkXSXtpbxv2y8-JInlRXvg1xdk0Qq5TSTStsZAw&type=album', 'https://sun9-63.userapi.com/impg/JIWPEcsHPjg5dSd645NrOFCpqYok3-oWjmsUrA/1HgtLqum60g.jpg?size=200x267&quality=96&sign=7c1fdd10f000d8a1d90fb12e96ead805&c_uniq_tag=3Nj0g-G224rmKLDCRhAHRbFPufypX0Ivdpbx5mguNAY&type=album', 'https://sun9-54.userapi.com/impg/MmCA2-Arswpvux0vXv2wek8_Ppn_rB6aZwXDAg/GKQETJSV_1Y.jpg?size=200x267&quality=96&sign=8b682d2786410fbef65ada5b6d59b0c1&c_uniq_tag=_z_euJl_n8unZu3OoqX2YhpjPv_6BHw-SmS4GB8mgwQ&type=album', 'https://sun9-44.userapi.com/impg/RW0cuKGZAOm15e0mvJ_zls9UbZ-IWmsHloDUyA/6CpnNvoZd2A.jpg?size=200x267&quality=96&sign=372c4c02d60941f070fc591a5d3af443&c_uniq_tag=YgD3L-Gmq2GoluAUzto5M3WHFjwjQbmAnmZlGhgYZCo&type=album', 'https://sun9-88.userapi.com/impg/HSPIaSHImvTEu-gLO6uMY79M1i-ENCrSRCWbkQ/BLUEhgmTEgI.jpg?size=200x267&quality=96&sign=d7a9ba286ec4a7b7bb2a3309f0fbaaf8&c_uniq_tag=8CaNEDVt5644YiSsUYrG__aVPbsdT6o4_T5SXWMA1qY&type=album', 'https://sun9-16.userapi.com/impg/uTWzWvcO9HlZFL2Ij8LnFW4lqmVLXLqHp3yfbg/dK15wqtbHhk.jpg?size=200x267&quality=96&sign=b04783d7ad571ca02b3823822c643943&c_uniq_tag=mchj4bDsLkFSTjuyNb5jHjtSEDvuv9j6annJbSa8Y3M&type=album', 'https://sun9-26.userapi.com/impg/TiFpgJUQdJZcKHBMd5RAZ9nLo9FTHusxcl4P-Q/DfFnoGeR8Z0.jpg?size=200x150&quality=96&sign=4b4f60cc46a6d0a289c67308fdcf8ba5&c_uniq_tag=HHo4hsHVyXVgS01SDv1K7QmkDMonopeLuBVSDIYqS30&type=album', 'https://sun9-25.userapi.com/impg/FI6OtQGF2XzHAFYx9GakhqrSaB1OL6Cb2_DZHg/4Pbdv9ca09g.jpg?size=200x267&quality=96&sign=c9e92dd653eab45b9c68a101681ccea5&c_uniq_tag=hiNtu4Shi7PYbcFMgwtmZBhiDtivbdCQdbOG-I1PB80&type=album', 'https://sun9-8.userapi.com/impg/rrG93PNGIBwFl3Tw0wmPT2T4nv9rfEaqyai7VA/shaQp9S_BFY.jpg?size=200x267&quality=96&sign=5f45a1331af116f1dbf7df814e8c2389&c_uniq_tag=eXy7nk5VuWM0EzQ09vQjiedfH_OU5A98knjhN_nv25k&type=album']",26
https://vk.com/wall-77842507_23900,"Барахолка - Ижевск,Удмуртия/18rus.",2021-10-25 21:28:30,0,0,8455,"Автомобиль в кхорошем состоиании, комплектацииа Слаин, по мотору трансмиссии, подвеске и коробке проблем нет.Торг на бензин и все.","['https://sun9-4.userapi.com/impg/KDAkZjjws8eEGjG_zinVth6EJMT-di6_JrhluQ/MKWTCyNaPes.jpg?size=200x267&quality=96&sign=096f4fa0c6b925a3b6c93f9e38052e75&c_uniq_tag=b2-eNkXSXtpbxv2y8-JInlRXvg1xdk0Qq5TSTStsZAw&type=album', 'https://sun9-63.userapi.com/impg/JIWPEcsHPjg5dSd645NrOFCpqYok3-oWjmsUrA/1HgtLqum60g.jpg?size=200x267&quality=96&sign=7c1fdd10f000d8a1d90fb12e96ead805&c_uniq_tag=3Nj0g-G224rmKLDCRhAHRbFPufypX0Ivdpbx5mguNAY&type=album', 'https://sun9-54.userapi.com/impg/MmCA2-Arswpvux0vXv2wek8_Ppn_rB6aZwXDAg/GKQETJSV_1Y.jpg?size=200x267&quality=96&sign=8b682d2786410fbef65ada5b6d59b0c1&c_uniq_tag=_z_euJl_n8unZu3OoqX2YhpjPv_6BHw-SmS4GB8mgwQ&type=album', 'https://sun9-44.userapi.com/impg/RW0cuKGZAOm15e0mvJ_zls9UbZ-IWmsHloDUyA/6CpnNvoZd2A.jpg?size=200x267&quality=96&sign=372c4c02d60941f070fc591a5d3af443&c_uniq_tag=YgD3L-Gmq2GoluAUzto5M3WHFjwjQbmAnmZlGhgYZCo&type=album', 'https://sun9-88.userapi.com/impg/HSPIaSHImvTEu-gLO6uMY79M1i-ENCrSRCWbkQ/BLUEhgmTEgI.jpg?size=200x267&quality=96&sign=d7a9ba286ec4a7b7bb2a3309f0fbaaf8&c_uniq_tag=8CaNEDVt5644YiSsUYrG__aVPbsdT6o4_T5SXWMA1qY&type=album', 'https://sun9-16.userapi.com/impg/uTWzWvcO9HlZFL2Ij8LnFW4lqmVLXLqHp3yfbg/dK15wqtbHhk.jpg?size=200x267&quality=96&sign=b04783d7ad571ca02b3823822c643943&c_uniq_tag=mchj4bDsLkFSTjuyNb5jHjtSEDvuv9j6annJbSa8Y3M&type=album', 'https://sun9-26.userapi.com/impg/TiFpgJUQdJZcKHBMd5RAZ9nLo9FTHusxcl4P-Q/DfFnoGeR8Z0.jpg?size=200x150&quality=96&sign=4b4f60cc46a6d0a289c67308fdcf8ba5&c_uniq_tag=HHo4hsHVyXVgS01SDv1K7QmkDMonopeLuBVSDIYqS30&type=album', 'https://sun9-25.userapi.com/impg/FI6OtQGF2XzHAFYx9GakhqrSaB1OL6Cb2_DZHg/4Pbdv9ca09g.jpg?size=200x267&quality=96&sign=c9e92dd653eab45b9c68a101681ccea5&c_uniq_tag=hiNtu4Shi7PYbcFMgwtmZBhiDtivbdCQdbOG-I1PB80&type=album', 'https://sun9-8.userapi.com/impg/rrG93PNGIBwFl3Tw0wmPT2T4nv9rfEaqyai7VA/shaQp9S_BFY.jpg?size=200x267&quality=96&sign=5f45a1331af116f1dbf7df814e8c2389&c_uniq_tag=eXy7nk5VuWM0EzQ09vQjiedfH_OU5A98knjhN_nv25k&type=album']",27
